0.009950391,-0.7616487,0.01169903,-0.6478082
0.009881201,-0.7654571,0.01175753,-0.6433037
0.009845042,-0.7674294,0.01178782,-0.6409495
0.009807944,-0.7694401,0.01181871,-0.6385344
0.009769937,-0.7714868,0.01185014,-0.63606
0.009731,-0.7735696,0.01188214,-0.6335251
0.009650309,-0.7778424,0.01194777,-0.6282718
0.009650309,-0.7778424,0.01194777,-0.6282718
0.009565371,-0.7822766,0.01201588,-0.622742
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009547566,-0.783198,0.01203003,-0.6215828
0.009548405,-0.7831545,0.01202936,-0.6216374
0.009552592,-0.7829381,0.01202604,-0.62191
0.009556167,-0.7827532,0.0120232,-0.6221427
0.009560585,-0.7825245,0.01201968,-0.6224304
0.009565831,-0.7822527,0.01201551,-0.6227719
0.009571902,-0.7819379,0.01201067,-0.6231672
0.009586564,-0.7811762,0.01199897,-0.6241217
0.009586564,-0.7811762,0.01199897,-0.6241217
0.009605012,-0.7802151,0.01198421,-0.6253228
0.009615476,-0.7796686,0.01197582,-0.626004
0.009626768,-0.7790777,0.01196674,-0.6267392
0.009652022,-0.7777522,0.01194638,-0.6283833
0.009652022,-0.7777522,0.01194638,-0.6283833
0.0096808,-0.7762349,0.01192307,-0.6302568
0.0096964,-0.775409,0.01191039,-0.6312724
0.009712813,-0.7745379,0.01189701,-0.632341
0.00974805,-0.7726595,0.01186815,-0.634635
0.009767102,-0.771639,0.01185248,-0.6358753
0.009786943,-0.7705728,0.0118361,-0.637167
0.009807579,-0.7694598,0.01181901,-0.6385105
0.009829015,-0.7682996,0.01180119,-0.639906
0.009874457,-0.7658259,0.01176319,-0.6428646
