-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,0,0,0.9998821
-0.0153583,7.024118E-05,-1.078912E-06,0.9998821
-0.0153583,0.000456328,-7.009247E-06,0.999882
-0.01535829,0.0007532825,-1.15705E-05,0.9998819
-0.01535829,0.001120452,-1.721026E-05,0.9998815
-0.01535828,0.001556829,-2.391305E-05,0.9998809
-0.01535824,0.002638245,-4.052372E-05,0.9998786
-0.01535821,0.003302907,-5.0733E-05,0.9998767
-0.01535817,0.004036368,-6.199905E-05,0.9998739
-0.01535812,0.004839798,-7.433981E-05,0.9998704
-0.01535804,0.005712448,-8.774381E-05,0.9998658
-0.01535795,0.006654892,-0.0001022198,0.9998599
-0.0153577,0.008787587,-0.0001349783,0.9998435
-0.01535753,0.009957877,-0.000152954,0.9998325
-0.01535733,0.01119739,-0.0001719932,0.9998194
-0.01535709,0.01250703,-0.0001921093,0.9998039
-0.01535681,0.0138856,-0.0002132843,0.9997856
-0.0153561,0.01689034,-0.0002594375,0.9997394
-0.01535567,0.01849717,-0.0002841186,0.999711
-0.01535517,0.02017283,-0.0003098568,0.9996786
-0.0153546,0.02191799,-0.0003366627,0.9996418
-0.01535397,0.02373299,-0.0003645412,0.9996004
-0.01535244,0.02760972,-0.0004240882,0.9995008
-0.01535154,0.02965172,-0.0004554536,0.9994423
-0.01535054,0.03176316,-0.0004878854,0.9993775
-0.01534944,0.03394382,-0.0005213806,0.9993058
-0.01534823,0.03619312,-0.0005559302,0.9992268
-0.01534541,0.04094021,-0.0006288461,0.9990436
-0.01534381,0.04341733,-0.0006668948,0.998939
-0.01534206,0.04596376,-0.0007060082,0.9988251
-0.01534016,0.04857904,-0.0007461792,0.9987013
-0.01533808,0.05128269,-0.0007877076,0.9985662
-0.01533341,0.0568953,-0.0008739179,0.998262
-0.0153308,0.05980594,-0.0009186257,0.9980919
-0.01532799,0.06278532,-0.0009643892,0.9979089
-0.01532497,0.06583388,-0.001011215,0.9977124
-0.01532171,0.06897002,-0.001059387,0.9975005
-0.01531451,0.07544777,-0.001158886,0.9970315
-0.01531054,0.07878875,-0.001210204,0.9967731
