257.2554,11.05,229.8398
257.3934,11.05,229.8165
257.5313,11.05,229.7924
257.6691,11.0439,229.7675
257.8061,11.05,229.7422
257.9432,11.05,229.7156
258.0803,11.04187,229.6871
258.216,11.05,229.6589
258.3521,11.05,229.6286
258.4885,11.04254,229.5972
258.6241,11.05,229.5659
258.76,11.05,229.5342
258.8964,11.05,229.5024
259.0327,11.04866,229.4707
259.1686,11.05,229.439
259.305,11.04341,229.4072
259.4406,11.05,229.3756
259.5765,11.05,229.3439
259.7129,11.05,229.3121
259.8492,11.05,229.2803
259.9855,11.05,229.2486
260.1219,11.04433,229.2168
260.2576,11.05,229.1852
260.3936,11.05,229.1535
260.53,11.05,229.1217
260.6663,11.05,229.0899
260.8027,11.04574,229.0582
260.939,11.04518,229.0266
261.0746,11.04298,228.9951
261.21,11.05,228.9638
261.346,11.05,228.9325
261.4825,11.05,228.9015
261.619,11.05,228.8704
261.7556,11.04556,228.8397
261.8917,11.05,228.8093
262.0282,11.049,228.7791
262.1647,11.05,228.7495
262.3015,11.05,228.7198
262.4384,11.05,228.6907
262.5755,11.0453,228.6619
262.7119,11.05,228.6335
262.849,11.05,228.606
262.9863,11.05,228.5788
263.1237,11.05,228.552
263.2612,11.05,228.5257
263.3988,11.04356,228.4999
263.5358,11.05,228.4748
263.6734,11.05,228.4506
263.8113,11.05,228.4269
263.9494,11.05,228.4038
264.0876,11.04029,228.3813
264.2244,11.05,228.3596
264.3621,11.05,228.3392
264.5007,11.05,228.3193
264.6393,11.05,228.3001
264.7781,11.05,228.2816
264.9171,11.05,228.2647
265.0562,11.04604,228.2486
265.1943,11.04905,228.2332
265.3333,11.05,228.2187
265.4726,11.05,228.205
265.612,11.05,228.1922
265.7516,11.05,228.1812
265.8912,11.05,228.1712
266.0309,11.0488,228.1621
266.1703,11.05,228.154
266.3101,11.05,228.1469
266.45,11.05,228.1418
266.5899,11.05,228.1378
266.7299,11.05,228.1349
266.8699,11.05,228.1331
267.0099,11.04988,228.1335
267.1499,11.05,228.1339
267.2898,11.05,228.1367
267.4298,11.05,228.1407
267.5697,11.05,228.1459
267.7095,11.05,228.1523
267.8493,11.05,228.1613
267.9889,11.05,228.1716
268.1284,11.04812,228.1832
268.2675,11.05,228.1961
268.4066,11.05,228.2118
268.5458,11.05,228.2275
268.6845,11.05,228.2459
268.8231,11.05,228.2659
268.9615,11.05,228.2872
269.0994,11.05,228.3116
269.237,11.04365,228.3374
269.3739,11.05,228.3641
269.5106,11.05,228.3929
269.6472,11.05,228.4234
269.7835,11.05,228.4554
269.919,11.05,228.4906
270.0541,11.04632,228.5273
270.1879,11.05,228.5652
270.3219,11.05,228.6053
270.4556,11.05,228.647
270.5881,11.04319,228.6921
270.7198,11.04979,228.7384
270.8508,11.05,228.7867
270.9815,11.05,228.8369
