278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5353
278.6842,11.05,231.5354
278.6845,11.05,231.5367
278.685,11.05,231.5396
278.6862,11.05,231.5461
278.6879,11.05,231.5567
278.6905,11.05,231.5723
278.6935,11.05,231.5915
278.6982,11.05,231.6202
278.7041,11.05,231.657
278.7115,11.05,231.7029
278.7206,11.04909,231.7587
278.7314,11.04439,231.8258
278.744,11.05,231.9044
278.7584,11.05,231.9933
278.7747,11.05,232.0941
278.7928,11.05,232.2067
278.813,11.05,232.3312
278.835,11.05,232.4675
278.8572,11.05,232.6057
278.8795,11.05,232.7438
278.9018,11.05,232.882
278.9241,11.0442,233.0201
278.9463,11.05,233.1576
278.9686,11.05,233.2955
278.9909,11.05,233.4336
279.0132,11.04978,233.5718
279.0355,11.04842,233.7099
279.0578,11.04581,233.848
279.08,11.04191,233.9862
279.1024,11.0497,234.1242
279.1245,11.05,234.2618
279.1469,11.05,234.4
279.1692,11.05,234.5381
279.1914,11.05,234.6763
279.2137,11.05,234.8144
279.2361,11.05,234.9526
279.2583,11.05,235.0907
279.2806,11.05,235.2289
279.3029,11.04743,235.367
279.3252,11.05,235.5049
279.3475,11.05,235.643
279.3698,11.05,235.7811
279.3921,11.05,235.9193
279.4144,11.04586,236.0574
279.4365,11.05,236.1945
279.4588,11.05,236.3325
279.4811,11.05,236.4707
279.5034,11.04299,236.6088
279.5255,11.05,236.7462
279.5478,11.05,236.8839
279.5701,11.04939,237.022
279.5923,11.05,237.16
279.6146,11.05,237.2981
279.6369,11.05,237.4363
279.6592,11.05,237.5744
279.6815,11.0494,237.7126
279.7038,11.05,237.8507
279.7261,11.05,237.9888
279.7484,11.05,238.127
279.7707,11.05,238.2651
279.793,11.05,238.4032
279.8153,11.05,238.5414
279.8376,11.05,238.6796
279.8599,11.05,238.8177
279.8822,11.04659,238.9558
279.9044,11.05,239.0936
279.9267,11.05,239.2316
279.949,11.05,239.3698
279.9713,11.05,239.5079
279.9936,11.05,239.6461
280.0159,11.04968,239.7842
280.0382,11.04817,239.9224
280.0605,11.04074,240.0605
280.0826,11.04139,240.1973
280.1048,11.05,240.3354
280.127,11.05,240.4729
280.1493,11.05,240.6111
280.1716,11.05,240.7492
280.1939,11.05,240.8873
280.2162,11.04919,241.0255
280.2385,11.05,241.1634
280.2608,11.04896,241.3015
280.2831,11.05,241.4396
280.3054,11.05,241.5777
280.3277,11.05,241.7158
280.3499,11.05,241.854
280.3723,11.05,241.9921
280.3945,11.05,242.1303
280.4168,11.05,242.2684
280.4391,11.05,242.4066
280.4614,11.04564,242.5447
280.4836,11.05,242.6824
280.5059,11.05,242.8204
280.5282,11.05,242.9585
280.5505,11.05,243.0967
280.5728,11.05,243.2348
280.5951,11.05,243.373
280.6174,11.05,243.5111
280.6397,11.04994,243.6492
280.662,11.04005,243.7874
280.6841,11.05,243.9245
280.7063,11.0452,244.0618
280.7284,11.05,244.1986
280.7506,11.05,244.3365
280.7729,11.05,244.4747
280.7952,11.05,244.6128
280.8175,11.05,244.751
280.8398,11.04848,244.8891
280.8621,11.04908,245.0271
280.8843,11.05,245.1649
280.9066,11.05,245.3031
280.929,11.05,245.4412
280.9512,11.05,245.5794
280.9735,11.05,245.7175
280.9958,11.05,245.8557
281.0181,11.04959,245.9938
281.0404,11.04795,246.132
281.0627,11.04505,246.2701
281.085,11.04086,246.4082
281.1073,11.05,246.5463
281.1295,11.05,246.6837
281.1518,11.05,246.8219
281.1741,11.05,246.96
