-0.01525183,-0.1175181,0.001805085,0.992952
-0.01523982,-0.1239431,0.001903774,0.9921705
-0.01522704,-0.1304333,0.002003464,0.9913381
-0.01519905,-0.1436028,0.002205749,0.9895163
-0.01518381,-0.1502817,0.002308337,0.9885239
-0.01516766,-0.1570409,0.002412159,0.9874727
-0.01515063,-0.1638614,0.002516922,0.9863638
-0.01513269,-0.1707425,0.002622616,0.985196
-0.01509401,-0.1846846,0.002836768,0.9826779
-0.01507323,-0.191744,0.002945201,0.9813248
-0.0150514,-0.1988807,0.003054822,0.9799033
-0.01502855,-0.206075,0.003165326,0.9784157
-0.01500466,-0.2133257,0.003276698,0.9768604
-0.01495368,-0.2279937,0.003501999,0.9735415
-0.01492647,-0.2354294,0.003616213,0.9717701
-0.01489813,-0.2429188,0.003731249,0.9699251
-0.01486864,-0.2504609,0.003847097,0.9680049
-0.01483797,-0.2580547,0.003963739,0.9660083
-0.01477302,-0.2733938,0.004199349,0.9617797
-0.0147386,-0.2811567,0.004318587,0.9595391
-0.01470291,-0.2889679,0.004438568,0.9572157
-0.01466593,-0.2968262,0.004559272,0.9548081
-0.01462764,-0.3047308,0.004680688,0.9523147
-0.014547,-0.3206742,0.00492558,0.9470651
-0.01450452,-0.3287296,0.005049313,0.9442992
-0.01446062,-0.3368261,0.005173676,0.9414416
-0.0144153,-0.3449623,0.005298648,0.9384909
-0.01436852,-0.3531385,0.005424235,0.935445
-0.01427049,-0.3696015,0.005677108,0.9290634
-0.01421921,-0.3778868,0.005804372,0.9257244
-0.01416626,-0.3862241,0.005932433,0.9222771
-0.01411173,-0.3945936,0.00606099,0.9187275
-0.01405561,-0.402994,0.00619002,0.9150738
-0.01393849,-0.4198826,0.006449431,0.9074485
-0.01387732,-0.4283848,0.006580025,0.9034659
-0.01381447,-0.4369101,0.006710975,0.8993741
-0.01374989,-0.4454609,0.006842317,0.8951697
-0.01368358,-0.4540319,0.006973968,0.890853
-0.01354569,-0.4712313,0.007238151,0.881876
-0.01347392,-0.4798738,0.007370901,0.8772031
-0.01340032,-0.4885304,0.007503868,0.8724117
-0.01332488,-0.4971996,0.007637027,0.8675003
-0.01324758,-0.5058794,0.00777035,0.8624675
-0.01316839,-0.5145675,0.0079038,0.8573124
-0.013004,-0.531993,0.008171457,0.8466095
-0.01291888,-0.5407115,0.008305375,0.841068
-0.0128318,-0.54943,0.008439292,0.8353987
-0.01274273,-0.5581467,0.008573181,0.8296002
-0.01255857,-0.5755665,0.008840749,0.8176107
-0.01248786,-0.5820512,0.008940355,0.8130071
-0.01243504,-0.5868245,0.009013672,0.8095685
-0.01240088,-0.5898805,0.009060614,0.8073445
-0.01238556,-0.591243,0.009081541,0.8063473
-0.01238556,-0.591243,0.009081541,0.8063473
