272.7027,11.05,280.1842
272.737,11.04125,280.0832
272.774,11.05,279.9743
272.8145,11.04899,279.8547
272.8583,11.05,279.726
272.9033,11.05,279.5935
272.9483,11.05,279.461
272.9933,11.05,279.3284
273.0383,11.04817,279.1959
273.0833,11.04124,279.0635
273.1281,11.05,278.9313
273.1729,11.05,278.7994
273.2179,11.05,278.6669
273.2629,11.05,278.5344
273.3079,11.04445,278.4019
273.3527,11.05,278.27
273.3976,11.05,278.1378
273.4426,11.04996,278.0053
273.4634,11.05,277.873
273.4629,11.05,277.7408
273.463,11.05,277.6114
273.463,11.04971,277.4843
273.463,11.05,277.3597
273.463,11.05,277.2369
273.463,11.05,277.1158
273.463,11.05,276.9961
273.463,11.05,276.8777
273.463,11.05,276.7605
273.463,11.05,276.6443
273.463,11.04726,276.5291
273.4631,11.05,276.4163
273.4631,11.05,276.304
273.4631,11.05,276.1923
273.4631,11.0417,276.0811
273.4631,11.05,275.9733
273.4631,11.05,275.8669
273.4631,11.05,275.7604
273.4631,11.05,275.6538
273.4631,11.04556,275.5471
273.4853,11.04556,275.4394
273.5244,11.05,275.3248
273.5674,11.05,275.1992
273.6129,11.04438,275.0668
273.6584,11.05,274.9353
273.7043,11.04382,274.8034
273.7502,11.05,274.6722
273.7966,11.05,274.5405
273.8433,11.05,274.4086
273.8906,11.05,274.2769
273.9383,11.05,274.1453
273.9862,11.04952,274.0139
274.0345,11.04851,273.8826
274.0835,11.04119,273.7516
274.1328,11.05,273.621
274.1824,11.05,273.4909
274.2327,11.05,273.3603
274.2834,11.05,273.2299
274.3347,11.05,273.0996
274.3869,11.05,272.9698
274.4396,11.05,272.8402
274.493,11.05,272.7108
274.5468,11.04924,272.5816
274.6012,11.05,272.4529
274.6569,11.05,272.3246
274.7132,11.05,272.1964
274.7701,11.04407,272.0686
274.8271,11.04172,271.9416
274.8842,11.05,271.8155
274.9437,11.05,271.6895
275.0042,11.04998,271.5633
275.0654,11.04462,271.4374
275.1272,11.05,271.3123
275.1899,11.05,271.1874
275.2543,11.04498,271.0632
275.3188,11.05,270.9398
275.3848,11.05,270.8166
275.4518,11.05,270.6937
275.5196,11.04833,270.5713
275.5874,11.05,270.4493
275.6554,11.05,270.3271
275.7234,11.05,270.2047
275.7914,11.04141,270.0825
275.859,11.04345,269.961
275.9263,11.05,269.84
275.9942,11.05,269.718
276.0622,11.04513,269.5958
276.1301,11.05,269.4738
276.198,11.05,269.3517
276.266,11.05,269.2294
276.3341,11.05,269.1071
276.4021,11.05,268.9848
276.4701,11.05,268.8625
276.5382,11.05,268.7402
276.6062,11.04991,268.6179
276.6742,11.05,268.4956
276.7422,11.05,268.3733
276.8103,11.05,268.251
276.8783,11.05,268.1287
276.9464,11.04774,268.0064
277.0142,11.04975,267.8846
277.0822,11.04147,267.7623
277.1499,11.05,267.6406
277.2176,11.05,267.5189
277.2856,11.04224,267.3965
277.3532,11.05,267.2751
277.421,11.05,267.1533
277.489,11.0488,267.0309
277.5569,11.05,266.9089
277.6249,11.05,266.7866
277.693,11.05,266.6643
277.761,11.05,266.542
277.829,11.05,266.4197
277.8971,11.05,266.2974
277.9651,11.05,266.1751
278.0331,11.04511,266.0528
278.101,11.05,265.9308
278.169,11.05,265.8087
