273.4668,11.05,287.2593
273.4669,11.05,287.1238
273.4674,11.05,286.9881
273.4676,11.05,286.8522
273.4678,11.05,286.7162
273.468,11.04209,286.58
273.4682,11.05,286.4485
273.4685,11.05,286.3139
273.4691,11.05,286.1771
273.4693,11.04798,286.0401
273.4695,11.05,285.905
273.4699,11.05,285.7678
273.4705,11.05,285.6302
273.4708,11.04971,285.4925
273.4711,11.05,285.3546
273.4714,11.05,285.2166
273.4718,11.04224,285.0784
273.4719,11.05,284.9432
273.4728,11.05,284.8051
273.4732,11.05,284.6664
273.4736,11.04818,284.5275
273.4739,11.05,284.3889
273.4741,11.05,284.2499
273.4741,11.05,284.1109
273.4741,11.05,283.9718
273.4741,11.05,283.8328
273.4741,11.05,283.6938
273.4741,11.04592,283.5547
273.4741,11.05,283.4168
273.4741,11.05,283.278
273.4741,11.05,283.1389
273.4741,11.05,282.9999
273.4741,11.05,282.8608
273.4741,11.05,282.7218
273.4741,11.04255,282.5828
273.4741,11.05,282.4453
273.4741,11.05,282.3068
273.4741,11.05,282.1678
273.4741,11.04897,282.0287
273.4741,11.05,281.89
273.4741,11.05,281.751
273.4741,11.05,281.6119
273.4741,11.05,281.4729
273.4741,11.05,281.3339
273.4741,11.05,281.1948
273.4741,11.04609,281.0558
273.4741,11.05,280.9182
273.4741,11.05,280.7793
273.4741,11.05,280.6403
273.4741,11.04954,280.5013
273.4741,11.05,280.3623
273.4741,11.05,280.2233
273.4741,11.04103,280.0842
273.4741,11.05,279.9474
273.4741,11.05,279.8091
273.4741,11.05,279.67
273.4741,11.04797,279.5309
273.4741,11.05,279.3924
273.4741,11.05,279.2534
273.4741,11.05,279.1144
273.4741,11.05,278.9753
273.4741,11.05,278.8363
273.4741,11.05,278.6972
273.4741,11.04555,278.5582
273.4741,11.05,278.4204
273.4741,11.05,278.2815
273.4741,11.05,278.1425
273.4741,11.04998,278.0034
273.4741,11.05,277.8644
273.4741,11.05,277.7254
273.474,11.04203,277.5864
273.474,11.05,277.4491
273.4739,11.05,277.3107
273.4738,11.05,277.1717
273.4738,11.04865,277.0328
273.4737,11.05,276.8944
273.4736,11.05,276.7555
273.4735,11.05,276.6167
273.4733,11.04999,276.4779
273.4732,11.05,276.3392
273.4731,11.05,276.2005
273.4729,11.04519,276.0619
273.4728,11.05,275.9253
273.4725,11.05,275.787
273.4723,11.05,275.6487
273.4721,11.04909,275.5103
273.4932,11.05,275.3722
273.5147,11.05,275.2339
273.5373,11.05,275.0958
273.5604,11.05,274.9578
273.5841,11.05,274.8199
273.6084,11.04659,274.6821
273.6329,11.05,274.5448
273.6591,11.05,274.4074
273.6859,11.05,274.2701
273.7133,11.05,274.1329
273.7415,11.05,273.9958
273.7704,11.04508,273.8589
273.8,11.05,273.7228
273.8311,11.05,273.5865
273.8631,11.05,273.4503
273.8959,11.05,273.3143
273.9296,11.05,273.1784
273.9649,11.04613,273.043
274.0006,11.05,272.9084
274.0377,11.04822,272.7736
274.0758,11.04275,272.6389
274.1147,11.05,272.5047
274.1556,11.05,272.3713
274.1975,11.04898,272.2379
274.2404,11.05,272.1049
274.2844,11.05,271.9721
274.3294,11.05,271.8396
274.3766,11.05,271.7078
274.4249,11.05,271.5765
274.4743,11.05,271.4455
274.5248,11.05,271.315
274.5764,11.05,271.1849
274.6304,11.04609,271.0558
274.6848,11.05,270.9276
274.7411,11.04786,270.7996
274.7982,11.05,270.6724
274.857,11.05,270.5454
274.9183,11.05,270.4196
274.9808,11.05,270.2944
275.0446,11.0475,270.1699
275.1091,11.04737,270.0458
275.1735,11.05,269.9223
275.2381,11.05,269.7982
275.3027,11.05,269.6741
275.3674,11.05,269.55
275.432,11.05,269.4258
275.4967,11.05,269.3017
275.5613,11.05,269.1776
275.626,11.04641,269.0535
275.6904,11.05,268.9299
275.7549,11.04838,268.8058
275.8194,11.05,268.6821
275.884,11.05,268.558
275.9487,11.05,268.4339
276.0133,11.04978,268.3098
276.078,11.04233,268.1857
276.1424,11.04516,268.062
276.2065,11.05,267.9389
276.271,11.05,267.815
276.3357,11.05,267.6909
276.4003,11.05,267.5667
276.465,11.05,267.4426
276.5296,11.05,267.3185
276.5943,11.05,267.1944
276.6589,11.04378,267.0703
276.7232,11.05,266.9468
276.7877,11.04922,266.823
276.8522,11.05,266.6991
276.9169,11.05,266.575
276.9815,11.05,266.4508
277.0462,11.04733,266.3267
277.1107,11.04467,266.2028
277.175,11.04203,266.0795
277.239,11.05,265.9566
277.3033,11.05,265.833
277.368,11.05,265.7089
277.4326,11.05,265.5847
277.4973,11.05,265.4606
277.5619,11.05,265.3365
