264.7468,11.05,301.4223
264.8628,11.05,301.344
264.9785,11.05,301.2652
265.0939,11.04467,301.186
265.2085,11.05,301.107
265.3231,11.04909,301.0269
265.437,11.05,300.9458
265.5506,11.05,300.864
265.6638,11.04121,300.7818
265.7761,11.05,300.6999
265.8879,11.05,300.6169
265.9995,11.05,300.5323
266.1105,11.05,300.447
266.221,11.05,300.3611
266.3311,11.05,300.2746
266.4406,11.05,300.1875
266.549,11.05,300.099
266.6569,11.04988,300.0098
266.7642,11.05,299.9199
266.8708,11.05,299.8292
266.9769,11.05,299.7379
267.0816,11.04158,299.645
267.1851,11.05,299.5524
267.288,11.05,299.4584
267.3906,11.05,299.3632
267.4926,11.05,299.2673
267.5929,11.05,299.1697
267.6925,11.04358,299.0714
267.7912,11.05,298.973
267.8888,11.05,298.8732
267.9859,11.05,298.7723
268.0811,11.04169,298.6698
268.1749,11.05,298.5673
268.2679,11.05,298.4634
268.3603,11.05,298.3583
268.4517,11.05,298.2523
268.541,11.05,298.1445
268.6292,11.04839,298.0359
268.7162,11.05,297.9266
268.8022,11.04988,297.8162
268.8871,11.05,297.705
268.9695,11.05,297.5919
269.0508,11.04676,297.478
269.1306,11.05,297.3634
269.2094,11.04907,297.2478
269.2867,11.05,297.1315
269.3614,11.04978,297.0132
269.4348,11.05,296.894
269.5067,11.05,296.774
269.5772,11.04639,296.6531
269.6466,11.05,296.5323
269.7126,11.05,296.409
269.7771,11.05,296.2848
269.84,11.05,296.1598
269.9013,11.04856,296.0339
269.9608,11.05,295.9077
270.017,11.04964,295.7796
270.0716,11.04354,295.6507
270.1243,11.05,295.5214
270.1752,11.05,295.3914
270.2244,11.04919,295.2604
270.2699,11.05,295.1283
270.3135,11.05,294.9953
270.3552,11.05,294.8617
270.3949,11.05,294.7275
270.4327,11.05,294.5928
270.4664,11.05,294.457
270.4986,11.05,294.3208
270.53,11.05,294.1844
270.561,11.04712,294.0479
270.5918,11.05,293.912
270.6228,11.05,293.7757
270.6538,11.05,293.6392
270.6848,11.05,293.5027
270.7158,11.05,293.3663
270.7468,11.05,293.2298
270.7777,11.05,293.0934
270.8087,11.05,292.9569
270.8397,11.05,292.8204
270.8707,11.05,292.684
270.9017,11.05,292.5475
270.9327,11.05,292.411
270.9637,11.05,292.2746
270.9947,11.05,292.1381
271.0257,11.04917,292.0016
271.0566,11.04597,291.8652
271.0876,11.04029,291.7288
271.1186,11.05,291.5925
271.1494,11.05,291.4568
271.1804,11.05,291.3203
271.2114,11.05,291.1839
271.2424,11.04718,291.0474
271.2732,11.05,290.9115
271.3042,11.05,290.7751
271.3352,11.05,290.6386
271.3662,11.05,290.5022
271.3972,11.05,290.3657
271.4282,11.05,290.2292
271.4591,11.05,290.0928
271.4901,11.05,289.9563
271.5209,11.05,289.8198
271.5516,11.05,289.6833
271.5822,11.05,289.5467
271.6126,11.05,289.4102
271.6429,11.05,289.2735
271.6729,11.05,289.1368
271.7026,11.05,289.0001
271.732,11.05,288.8633
271.7612,11.05,288.7264
271.7901,11.05,288.5895
271.8187,11.05,288.4525
271.8466,11.05,288.3154
271.8742,11.05,288.1782
271.9014,11.0479,288.0409
271.9282,11.05,287.9041
271.9545,11.05,287.7667
271.98,11.05,287.6291
272.005,11.04997,287.4914
272.0294,11.04891,287.3536
272.0534,11.04642,287.2158
272.0768,11.04256,287.0779
272.0991,11.05,286.9398
272.1207,11.05,286.802
272.1417,11.05,286.6636
272.1621,11.05,286.5252
272.1818,11.05,286.3867
272.2002,11.04857,286.2479
272.2177,11.05,286.1094
272.2346,11.05,285.9705
272.2507,11.05,285.8315
272.266,11.05,285.6924
272.2796,11.05,285.5531
272.2924,11.04069,285.4138
272.3047,11.05,285.2752
272.3157,11.05,285.1364
272.3264,11.05,284.9969
272.3372,11.05,284.8574
272.3479,11.05,284.7179
272.3586,11.05,284.5784
272.3693,11.04697,284.4388
272.38,11.05,284.2997
272.3907,11.05,284.1603
272.4014,11.04946,284.0208
272.4121,11.05,283.8814
272.4229,11.05,283.7419
272.4336,11.05,283.6024
272.4443,11.04978,283.4629
272.455,11.05,283.3234
272.4657,11.05,283.1839
272.4764,11.04753,283.0443
272.4871,11.05,282.9054
272.4978,11.05,282.7659
272.5085,11.04122,282.6264
272.5192,11.05,282.4876
272.5298,11.05,282.3488
272.5406,11.05,282.2093
272.5513,11.04387,282.0697
272.562,11.05,281.9311
272.5726,11.05,281.7919
272.5833,11.04701,281.6524
272.594,11.05,281.5133
272.6047,11.05,281.3738
272.6154,11.05,281.2343
272.6262,11.05,281.0948
272.6369,11.05,280.9553
272.6476,11.05,280.8157
272.6584,11.0498,280.6762
272.6691,11.05,280.5367
272.68,11.05,280.3972
272.6909,11.05,280.2577
272.7019,11.05,280.1182
272.713,11.05,279.9787
272.7245,11.04168,279.8393
272.7359,11.05,279.7006
272.7477,11.05,279.5617
272.7598,11.05,279.4223
272.7721,11.05,279.2829
272.7849,11.05,279.1436
272.7981,11.04998,279.0043
272.8116,11.04821,278.865
272.8254,11.05,278.7261
272.8396,11.05,278.5869
272.8546,11.05,278.4478
272.87,11.05,278.3087
272.8859,11.05,278.1696
272.9022,11.04882,278.0307
272.9189,11.05,277.8922
272.9368,11.05,277.7534
272.9552,11.05,277.6147
272.9742,11.05,277.476
272.9937,11.05,277.3374
273.0145,11.04974,277.199
