284.9143,11.05,266.895
284.9654,11.05,266.7647
285.0165,11.04966,266.6344
285.0676,11.04425,266.5042
285.1186,11.05,266.3741
285.1695,11.04651,266.244
285.2203,11.05,266.1144
285.2714,11.05,265.9842
285.3224,11.05,265.8539
285.3732,11.05,265.7235
285.424,11.05,265.5931
285.4747,11.05,265.4627
285.5252,11.05,265.3322
285.5756,11.05,265.2016
285.6258,11.04365,265.071
285.6755,11.05,264.9411
285.7249,11.04539,264.8105
285.774,11.05,264.6804
285.823,11.05,264.5495
285.8718,11.05,264.4183
285.9199,11.05,264.2869
285.9677,11.05,264.1553
286.015,11.04902,264.0237
286.062,11.04516,263.892
286.1086,11.05,263.7602
286.1542,11.05,263.6281
286.1995,11.05,263.4957
286.2443,11.04107,263.3631
286.2885,11.05,263.2314
286.3321,11.05,263.0991
286.3747,11.05,262.9658
286.4168,11.05,262.8324
286.4582,11.05,262.6987
286.499,11.04728,262.5648
286.5392,11.05,262.4313
286.5781,11.05,262.2969
286.6162,11.05,262.1623
286.6535,11.04906,262.0274
286.6901,11.05,261.8927
286.726,11.04938,261.7574
286.7602,11.05,261.6219
286.7936,11.05,261.486
286.8262,11.05,261.3499
286.8578,11.05,261.2136
286.8886,11.04251,261.0771
286.9185,11.04967,260.9413
286.9464,11.05,260.8047
286.9734,11.05,260.6674
286.9993,11.05,260.5299
287.0243,11.04926,260.3922
287.0471,11.04721,260.2542
287.0689,11.04402,260.116
287.0895,11.05,259.9776
287.109,11.05,259.8393
287.1273,11.05,259.7006
287.1433,11.05,259.5616
287.1581,11.05,259.4224
287.1716,11.04215,259.2831
287.1845,11.05,259.1445
287.1954,11.04996,259.0056
287.2037,11.05,258.8659
287.2108,11.05,258.7261
287.2164,11.05,258.5863
287.2206,11.05,258.4464
287.2234,11.04566,258.3065
287.2244,11.05,258.1671
287.2229,11.04907,258.0273
287.2199,11.05,257.8877
287.2154,11.05,257.7478
287.2078,11.05,257.6081
287.1987,11.05,257.4685
287.1879,11.05,257.3289
